             Date/Symbol         FXF          FXY        FXA        FXC
129  2013-03-25 00:00:00    0.329883     0.494915    1.72674    1.22021
130  2013-04-01 00:00:00    0.606965      0.24337      1.701    1.21372
131  2013-04-08 00:00:00    0.686132     0.186319    1.83149    1.23925
132  2013-04-15 00:00:00    0.596308     0.131212    1.62428    1.12877
133  2013-04-22 00:00:00     0.44102     0.221328    1.61855    1.21325
134  2013-04-29 00:00:00    0.556725     0.161683    1.64529    1.29216
135  2013-05-06 00:00:00    0.192864  0.000253247    1.36415    1.26291
136  2013-05-13 00:00:00  -0.0583381    -0.103476    1.09727    1.10507
137  2013-05-20 00:00:00    0.125876    0.0281306    1.03223    1.07721
138  2013-05-27 00:00:00    0.200476    0.0676776   0.957613    1.03728
139  2013-06-03 00:00:00    0.539978     0.264764   0.879179    1.18678
140  2013-06-10 00:00:00    0.798792     0.475465   0.984638    1.21262
141  2013-06-17 00:00:00    0.565859     0.242722   0.648318   0.965589
142  2013-06-24 00:00:00    0.398391      0.14353   0.563041    0.91358
143  2013-07-01 00:00:00   0.0923841    0.0184059   0.469141   0.869003
144  2013-07-08 00:00:00    0.381644     0.134454   0.490104    1.01733
145  2013-07-15 00:00:00    0.462333    0.0689745   0.621587    1.04241
146  2013-07-22 00:00:00    0.667863     0.209009   0.701245    1.12601
147  2013-07-29 00:00:00    0.649593     0.164276   0.332709    1.02012
148  2013-08-05 00:00:00    0.777478     0.342561   0.627573    1.10818
149  2013-08-12 00:00:00    0.705924     0.252446   0.624689    1.07008
150  2013-08-19 00:00:00    0.794224     0.178539   0.481453   0.929801
151  2013-08-26 00:00:00    0.631324     0.208361   0.357444   0.907502
152  2013-09-02 00:00:00    0.500394     0.149365   0.625653     1.0097
153  2013-09-09 00:00:00    0.645026     0.137695   0.698549    1.06157
154  2013-09-16 00:00:00    0.967783      0.13186   0.857407    1.10524
155  2013-09-23 00:00:00     1.05913      0.20123    0.76787    1.10245
156  2013-09-30 00:00:00     1.03781     0.255039   0.874735    1.11174
157  2013-10-07 00:00:00    0.957123     0.179187   0.924031    1.05784
158  2013-10-14 00:00:00     1.12764     0.225866    1.12264    1.11081
159  2013-10-21 00:00:00     1.30728     0.255039    1.04262   0.973262
160  2013-10-28 00:00:00    0.932766     0.166221   0.881617   0.996498
161  2013-11-04 00:00:00    0.759209     0.140289     0.8471   0.954391
162  2013-11-11 00:00:00    0.885571    0.0702709   0.844209   0.982275
163  2013-11-18 00:00:00     1.01498  0.000253247   0.645321   0.915348
164  2013-11-25 00:00:00      1.0302   -0.0697644   0.587392   0.832614
165  2013-12-02 00:00:00     1.28901   -0.0924552   0.579666   0.805657
166  2013-12-09 00:00:00     1.33317    -0.115146   0.456108   0.856792
167  2013-12-16 00:00:00     1.23116    -0.165066   0.425169   0.814016
168  2013-12-23 00:00:00      1.2951    -0.229249   0.371997    0.76846
169  2013-12-30 00:00:00      1.0439    -0.207206   0.429038   0.820527
170  2014-01-06 00:00:00     1.09414    -0.163769   0.502809    0.61398
171  2014-01-13 00:00:00    0.938855    -0.176735   0.285932   0.557252
172  2014-01-20 00:00:00     1.24334   -0.0580948   0.216221   0.483784
173  2014-01-27 00:00:00     1.01954   -0.0542046    0.27141   0.434496
174  2014-02-03 00:00:00     1.19006   -0.0613361   0.465046   0.509825
175  2014-02-10 00:00:00     1.29054   -0.0328103    0.55531   0.553276
176  2014-02-17 00:00:00     1.36666   -0.0807856   0.492286    0.44073
177  2014-02-24 00:00:00     1.52651   -0.0321623   0.450592   0.485375
178  2014-03-03 00:00:00     1.56001    -0.126167   0.584398   0.471425
179  2014-03-10 00:00:00     1.66201  -0.00363646   0.559331   0.469004
180  2014-03-17 00:00:00     1.47475   -0.0555015    0.61856   0.385279
181  2014-03-24 00:00:00     1.38036   -0.0982898   0.782644   0.496914
182  2014-03-31 00:00:00     1.28749    -0.122926   0.807886   0.558309
183  2014-04-07 00:00:00     1.59502   -0.0269757   0.928958   0.561763
184  2014-04-14 00:00:00     1.43974   -0.0736542   0.865749   0.534784
185  2014-04-21 00:00:00     1.48236   -0.0580948   0.816159   0.519892
186  2014-04-28 00:00:00     1.53565   -0.0632809   0.804487   0.558042
187  2014-05-05 00:00:00     1.37731   -0.0399417   0.905825     0.6256
188  2014-05-12 00:00:00     1.27379   -0.0237339   0.914594   0.655384
189  2014-05-19 00:00:00     1.20376   -0.0503149   0.790905   0.646075
190  2014-05-26 00:00:00     1.20833   -0.0405902   0.862974   0.669342
191  2014-06-02 00:00:00     1.24791   -0.0866202   0.877583   0.599544
192  2014-06-09 00:00:00     1.11241   -0.0522598   0.962559   0.659753
193  2014-06-16 00:00:00     1.19767   -0.0606876   0.955729   0.742593
