date,value
1981-09-01,38.4386055113741
1981-10-01,38.7834029961161
1981-11-01,39.1920510449417
1981-12-01,39.4346809691141
1982-01-01,39.6645496578509
1982-02-01,39.6773219900129
1982-03-01,40.0221194747549
1982-04-01,40.8266432402441
1982-05-01,41.1203624930645
1982-06-01,41.2352912890697
1982-07-01,41.2480636212317
1982-08-01,41.2608359533938
1982-09-01,41.2352912890697
1982-10-01,41.439626410209
1982-11-01,41.6439504346218
1982-12-01,41.5673275383762
1983-01-01,41.6184057702978
1983-02-01,41.7971851303865
1983-03-01,41.8738080266321
1983-04-01,42.461246532273
1983-05-01,42.6400258923617
1983-06-01,42.7421934529314
1983-07-01,42.9720621416682
1983-08-01,43.163613833919
1983-09-01,43.3551655261698
1983-10-01,43.508411318661
1983-11-01,43.6616571111522
1983-12-01,43.7765859071574
1984-01-01,43.7510412428334
1984-02-01,43.9298316996486
1984-03-01,44.0703051599778
1984-04-01,44.6577325688922
1984-05-01,44.8237506935454
1984-06-01,44.9386794895506
1984-07-01,44.887601257629
1984-08-01,45.3090216386166
1984-09-01,45.3984168670242
1984-10-01,45.6793637876826
1984-11-01,45.8198372480118
1984-12-01,45.7815202515258
1985-01-01,45.947538376179
1985-02-01,46.3002034399852
1985-03-01,46.7536378768263
1985-04-01,47.7612539300906
1985-05-01,47.9627815794341
1985-06-01,48.0635398557426
1985-07-01,47.9627815794341
1985-08-01,48.1139300906233
1985-09-01,48.0635398557426
1985-10-01,48.164298132051
1985-11-01,48.3154466432402
1985-12-01,48.3658257813945
1986-01-01,48.4665951544294
1986-02-01,48.6681117070464
1986-03-01,48.7184908452007
1986-04-01,49.222304420196
1986-05-01,49.2726835583503
1986-06-01,49.2726835583503
1986-07-01,49.1215461438875
1986-08-01,49.2726835583503
1986-09-01,49.524590345848
1986-10-01,49.6253486221565
1986-11-01,50.0284039208433
1986-12-01,50.1795413353061
1987-01-01,50.3810689846495
1987-02-01,50.582596633993
1987-03-01,50.6833549103015
1987-04-01,51.2879378583318
1987-05-01,51.3383058997596
1987-06-01,51.3383058997596
